75	100	0.0205761	0.0356389
75.0206	100.036	0.0411523	1.55962e-13
75.0617	100.036	-0.0205761	0.0356389
75.0412	100.071	0.0205761	0.0356389
75.0617	100.107	0.0411523	1.55378e-13
75.1029	100.107	0.0205761	-0.0356389
75.1235	100.071	0.0205761	0.0356389
75.144	100.107	0.0411523	1.54793e-13
75.1852	100.107	-0.0205761	0.0356389
75.1646	100.143	0.0205761	0.0356389
75.1852	100.178	-0.0411523	-1.54349e-13
75.144	100.178	-0.0205761	0.0356389
75.1235	100.214	0.0205761	0.0356389
75.144	100.249	0.0411523	1.53623e-13
75.1852	100.249	-0.0205761	0.0356389
75.1646	100.285	0.0205761	0.0356389
75.1852	100.321	0.0411523	1.53038e-13
75.2263	100.321	0.0205761	-0.0356389
75.2469	100.285	0.0205761	0.0356389
75.2675	100.321	0.0411523	1.52454e-13
75.3086	100.321	0.0205761	-0.0356389
75.3292	100.285	-0.0205761	-0.0356389
75.3086	100.249	0.0411523	1.51869e-13
75.3498	100.249	0.0205761	-0.0356389
75.3704	100.214	0.0205761	0.0356389
75.3909	100.249	0.0411523	1.51284e-13
75.4321	100.249	-0.0205761	0.0356389
75.4115	100.285	0.0205761	0.0356389
75.4321	100.321	0.0411523	1.50699e-13
75.4733	100.321	0.0205761	-0.0356389
75.4938	100.285	0.0205761	0.0356389
75.5144	100.321	0.0411523	1.50114e-13
75.5556	100.321	-0.0205761	0.0356389
75.535	100.356	0.0205761	0.0356389
75.5556	100.392	-0.0411523	-1.49671e-13
75.5144	100.392	-0.0205761	0.0356389
75.4938	100.428	0.0205761	0.0356389
75.5144	100.463	0.0411523	1.48945e-13
75.5556	100.463	-0.0205761	0.0356389
75.535	100.499	0.0205761	0.0356389
75.5556	100.535	-0.0411523	-1.48501e-13
75.5144	100.535	-0.0205761	0.0356389
75.4938	100.57	-0.0205761	-0.0356389
75.4733	100.535	-0.0411523	-1.47916e-13
75.4321	100.535	-0.0205761	0.0356389
75.4115	100.57	0.0205761	0.0356389
75.4321	100.606	-0.0411523	-1.47331e-13
75.3909	100.606	-0.0205761	0.0356389
75.3704	100.642	0.0205761	0.0356389
75.3909	100.677	0.0411523	1.46605e-13
75.4321	100.677	-0.0205761	0.0356389
75.4115	100.713	0.0205761	0.0356389
75.4321	100.748	0.0411523	1.46021e-13
75.4733	100.748	0.0205761	-0.0356389
75.4938	100.713	0.0205761	0.0356389
75.5144	100.748	0.0411523	1.45436e-13
75.5556	100.748	-0.0205761	0.0356389
75.535	100.784	0.0205761	0.0356389
75.5556	100.82	-0.0411523	-1.44992e-13
75.5144	100.82	-0.0205761	0.0356389
75.4938	100.855	0.0205761	0.0356389
75.5144	100.891	0.0411523	1.44266e-13
75.5556	100.891	-0.0205761	0.0356389
75.535	100.927	0.0205761	0.0356389
75.5556	100.962	0.0411523	1.43681e-13
75.5967	100.962	0.0205761	-0.0356389
75.6173	100.927	0.0205761	0.0356389
75.6379	100.962	0.0411523	1.43097e-13
75.679	100.962	0.0205761	-0.0356389
75.6996	100.927	-0.0205761	-0.0356389
75.679	100.891	0.0411523	1.42512e-13
75.7202	100.891	0.0205761	-0.0356389
75.7407	100.855	0.0205761	0.0356389
75.7613	100.891	0.0411523	1.41927e-13
75.8025	100.891	-0.0205761	0.0356389
75.7819	100.927	0.0205761	0.0356389
75.8025	100.962	0.0411523	1.41342e-13
75.8436	100.962	0.0205761	-0.0356389
75.8642	100.927	0.0205761	0.0356389
75.8848	100.962	0.0411523	1.40757e-13
75.9259	100.962	0.0205761	-0.0356389
75.9465	100.927	-0.0205761	-0.0356389
75.9259	100.891	0.0411523	1.40173e-13
75.9671	100.891	0.0205761	-0.0356389
75.9877	100.855	-0.0205761	-0.0356389
75.9671	100.82	-0.0411523	-1.39447e-13
75.9259	100.82	0.0205761	-0.0356389
75.9465	100.784	-0.0205761	-0.0356389
