75	100	0.0205761	0.0356389
75.0206	100.036	-0.0205761	0.0356389
75	100.071	0.0411523	6.85599e-16
75.0412	100.071	0.0205761	0.0356389
75.0617	100.107	-0.0205761	0.0356389
75.0412	100.143	-0.0411523	-5.34358e-16
75	100.143	0.0205761	0.0356389
75.0206	100.178	-0.0205761	0.0356389
75	100.214	0.0411523	6.85599e-16
75.0412	100.214	0.0205761	0.0356389
75.0617	100.249	0.0205761	-0.0356389
75.0823	100.214	0.0411523	6.85599e-16
75.1235	100.214	0.0205761	0.0356389
75.144	100.249	-0.0205761	0.0356389
75.1235	100.285	0.0411523	6.85599e-16
75.1646	100.285	0.0205761	0.0356389
75.1852	100.321	-0.0205761	0.0356389
75.1646	100.356	-0.0411523	-5.34358e-16
75.1235	100.356	0.0205761	0.0356389
75.144	100.392	-0.0205761	0.0356389
75.1235	100.428	-0.0411523	-5.34358e-16
75.0823	100.428	-0.0205761	-0.0356389
75.0617	100.392	-0.0205761	0.0356389
75.0412	100.428	-0.0411523	-5.34358e-16
75	100.428	0.0205761	0.0356389
75.0206	100.463	-0.0205761	0.0356389
75	100.499	0.0411523	6.85599e-16
75.0412	100.499	0.0205761	0.0356389
75.0617	100.535	-0.0205761	0.0356389
75.0412	100.57	-0.0411523	-5.34358e-16
75	100.57	0.0205761	0.0356389
75.0206	100.606	-0.0205761	0.0356389
75	100.642	0.0411523	6.85599e-16
75.0412	100.642	0.0205761	0.0356389
75.0617	100.677	0.0205761	-0.0356389
75.0823	100.642	0.0411523	6.85599e-16
75.1235	100.642	0.0205761	0.0356389
75.144	100.677	-0.0205761	0.0356389
75.1235	100.713	0.0411523	6.85599e-16
75.1646	100.713	0.0205761	0.0356389
75.1852	100.748	0.0205761	-0.0356389
75.2058	100.713	0.0411523	6.85599e-16
75.2469	100.713	-0.0205761	-0.0356389
75.2263	100.677	0.0205761	-0.0356389
75.2469	100.642	0.0411523	6.85599e-16
75.2881	100.642	0.0205761	0.0356389
75.3086	100.677	0.0205761	-0.0356389
75.3292	100.642	0.0411523	6.85599e-16
75.3704	100.642	0.0205761	0.0356389
75.3909	100.677	-0.0205761	0.0356389
75.3704	100.713	0.0411523	6.85599e-16
75.4115	100.713	0.0205761	0.0356389
75.4321	100.748	-0.0205761	0.0356389
75.4115	100.784	-0.0411523	-5.34358e-16
75.3704	100.784	0.0205761	0.0356389
75.3909	100.82	-0.0205761	0.0356389
75.3704	100.855	0.0411523	6.85599e-16
75.4115	100.855	0.0205761	0.0356389
75.4321	100.891	0.0205761	-0.0356389
75.4527	100.855	0.0411523	6.85599e-16
75.4938	100.855	0.0205761	0.0356389
75.5144	100.891	-0.0205761	0.0356389
75.4938	100.927	0.0411523	6.85599e-16
75.535	100.927	0.0205761	0.0356389
75.5556	100.962	-0.0205761	0.0356389
75.535	100.998	-0.0411523	-5.34358e-16
75.4938	100.998	0.0205761	0.0356389
75.5144	101.034	-0.0205761	0.0356389
75.4938	101.069	-0.0411523	-5.34358e-16
75.4527	101.069	-0.0205761	-0.0356389
