75	100	0.555556	0.96225
75.5556	100.962	1.11111	-4.20614e-14
76.6667	100.962	-0.555556	0.96225
76.1111	101.925	0.555556	0.96225
76.6667	102.887	1.11111	-3.81139e-14
77.7778	102.887	0.555556	-0.96225
78.3333	101.925	0.555556	0.96225
78.8889	102.887	1.11111	-3.41665e-14
80	102.887	-0.555556	0.96225
79.4444	103.849	0.555556	0.96225
80	104.811	-1.11111	3.03551e-14
78.8889	104.811	-0.555556	0.96225
78.3333	105.774	0.555556	0.96225
78.8889	106.736	1.11111	-2.62715e-14
80	106.736	-0.555556	0.96225
79.4444	107.698	0.555556	0.96225
80	108.66	0.555556	-0.96225
80.5556	107.698	-0.555556	-0.96225
80	106.736	1.11111	-1.83766e-14
81.1111	106.736	0.555556	-0.96225
81.6667	105.774	-0.555556	-0.96225
81.1111	104.811	-1.11111	1.82406e-14
80	104.811	0.555556	-0.96225
80.5556	103.849	-0.555556	-0.96225
80	102.887	1.11111	-1.83766e-14
81.1111	102.887	0.555556	-0.96225
81.6667	101.925	0.555556	0.96225
82.2222	102.887	1.11111	-1.83766e-14
83.3333	102.887	0.555556	-0.96225
83.8889	101.925	-0.555556	-0.96225
83.3333	100.962	1.11111	-1.83766e-14
84.4444	100.962	0.555556	-0.96225
85	100	-1.11111	1.82406e-14
83.8889	100	-0.555556	0.96225
83.3333	100.962	-0.555556	-0.96225
82.7778	100	-1.11111	1.82406e-14
81.6667	100	-0.555556	0.96225
81.1111	100.962	0.555556	0.96225
81.6667	101.925	-1.11111	1.82406e-14
80.5556	101.925	-0.555556	0.96225
80	102.887	-0.555556	-0.96225
79.4444	101.925	-1.11111	1.82406e-14
78.3333	101.925	0.555556	-0.96225
78.8889	100.962	-0.555556	-0.96225
78.3333	100	-1.11111	1.82406e-14
77.2222	100	-0.555556	0.96225
76.6667	100.962	-0.555556	-0.96225
76.1111	100	-1.11111	1.82406e-14
