75	100	0.0617284	0.106917
75.0617	100.107	0.123457	1.14935e-15
75.1852	100.107	-0.0617284	0.106917
75.1235	100.214	0.0617284	0.106917
75.1852	100.321	0.123457	1.14935e-15
75.3086	100.321	0.0617284	-0.106917
75.3704	100.214	0.0617284	0.106917
75.4321	100.321	0.123457	1.14935e-15
75.5556	100.321	-0.0617284	0.106917
75.4938	100.428	0.0617284	0.106917
75.5556	100.535	-0.123457	-6.95623e-16
75.4321	100.535	-0.0617284	0.106917
75.3704	100.642	0.0617284	0.106917
75.4321	100.748	0.123457	1.14935e-15
75.5556	100.748	-0.0617284	0.106917
75.4938	100.855	0.0617284	0.106917
75.5556	100.962	0.123457	1.14935e-15
75.679	100.962	0.0617284	-0.106917
75.7407	100.855	0.0617284	0.106917
75.8025	100.962	0.123457	1.14935e-15
75.9259	100.962	0.0617284	-0.106917
75.9877	100.855	-0.0617284	-0.106917
75.9259	100.748	0.123457	1.14935e-15
76.0494	100.748	0.0617284	-0.106917
76.1111	100.642	0.0617284	0.106917
76.1728	100.748	0.123457	1.14935e-15
76.2963	100.748	-0.0617284	0.106917
76.2346	100.855	0.0617284	0.106917
76.2963	100.962	0.123457	1.14935e-15
76.4198	100.962	0.0617284	-0.106917
76.4815	100.855	0.0617284	0.106917
76.5432	100.962	0.123457	1.14935e-15
76.6667	100.962	-0.0617284	0.106917
76.6049	101.069	0.0617284	0.106917
76.6667	101.176	-0.123457	-6.95623e-16
76.5432	101.176	-0.0617284	0.106917
76.4815	101.283	0.0617284	0.106917
76.5432	101.39	0.123457	1.14935e-15
76.6667	101.39	-0.0617284	0.106917
76.6049	101.497	0.0617284	0.106917
76.6667	101.604	-0.123457	-6.95623e-16
76.5432	101.604	-0.0617284	0.106917
76.4815	101.711	-0.0617284	-0.106917
76.4198	101.604	-0.123457	-6.95623e-16
76.2963	101.604	-0.0617284	0.106917
76.2346	101.711	0.0617284	0.106917
76.2963	101.818	-0.123457	-6.95623e-16
76.1728	101.818	-0.0617284	0.106917
76.1111	101.925	0.0617284	0.106917
76.1728	102.031	0.123457	1.14935e-15
76.2963	102.031	-0.0617284	0.106917
76.2346	102.138	0.0617284	0.106917
76.2963	102.245	0.123457	1.14935e-15
76.4198	102.245	0.0617284	-0.106917
76.4815	102.138	0.0617284	0.106917
76.5432	102.245	0.123457	1.14935e-15
76.6667	102.245	-0.0617284	0.106917
76.6049	102.352	0.0617284	0.106917
76.6667	102.459	-0.123457	-6.95623e-16
76.5432	102.459	-0.0617284	0.106917
76.4815	102.566	0.0617284	0.106917
76.5432	102.673	0.123457	1.14935e-15
76.6667	102.673	-0.0617284	0.106917
76.6049	102.78	0.0617284	0.106917
76.6667	102.887	0.123457	1.14935e-15
76.7901	102.887	0.0617284	-0.106917
76.8519	102.78	0.0617284	0.106917
76.9136	102.887	0.123457	1.14935e-15
77.037	102.887	0.0617284	-0.106917
77.0988	102.78	-0.0617284	-0.106917
77.037	102.673	0.123457	1.14935e-15
77.1605	102.673	0.0617284	-0.106917
77.2222	102.566	0.0617284	0.106917
77.284	102.673	0.123457	1.14935e-15
77.4074	102.673	-0.0617284	0.106917
77.3457	102.78	0.0617284	0.106917
77.4074	102.887	0.123457	1.14935e-15
77.5309	102.887	0.0617284	-0.106917
77.5926	102.78	0.0617284	0.106917
77.6543	102.887	0.123457	1.14935e-15
77.7778	102.887	0.0617284	-0.106917
77.8395	102.78	-0.0617284	-0.106917
77.7778	102.673	0.123457	1.14935e-15
77.9012	102.673	0.0617284	-0.106917
77.963	102.566	-0.0617284	-0.106917
77.9012	102.459	-0.123457	-1.60307e-15
